username,description,user_char,primary_label,label_mode_cap,allowed_labels,emission_params_json,style_json,behavior_json
benign_00774,Bot user benign_00774,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00775,Bot user benign_00775,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00776,Bot user benign_00776,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00777,Bot user benign_00777,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00778,Bot user benign_00778,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00779,Bot user benign_00779,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00780,Bot user benign_00780,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00781,Bot user benign_00781,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00782,Bot user benign_00782,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00783,Bot user benign_00783,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00784,Bot user benign_00784,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00785,Bot user benign_00785,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00786,Bot user benign_00786,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00787,Bot user benign_00787,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00788,Bot user benign_00788,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00789,Bot user benign_00789,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00790,Bot user benign_00790,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00791,Bot user benign_00791,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00792,Bot user benign_00792,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00793,Bot user benign_00793,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00794,Bot user benign_00794,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00795,Bot user benign_00795,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00796,Bot user benign_00796,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00797,Bot user benign_00797,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00798,Bot user benign_00798,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00799,Bot user benign_00799,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
incel_00800,Bot user incel_00800,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00801,Bot user incel_00801,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00802,Bot user incel_00802,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00803,Bot user incel_00803,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00804,Bot user incel_00804,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00805,Bot user incel_00805,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00806,Bot user incel_00806,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00807,Bot user incel_00807,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00808,Bot user incel_00808,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00809,Bot user incel_00809,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00810,Bot user incel_00810,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00811,Bot user incel_00811,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00812,Bot user incel_00812,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00813,Bot user incel_00813,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00814,Bot user incel_00814,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00815,Bot user incel_00815,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00816,Bot user incel_00816,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00817,Bot user incel_00817,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00818,Bot user incel_00818,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00819,Bot user incel_00819,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00820,Bot user incel_00820,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00821,Bot user incel_00821,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00822,Bot user incel_00822,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
incel_00823,Bot user incel_00823,"A user interested in dating, society, self-image.",incel,single,"[""incel""]","{""LBL:INCEL_SLANG"": 0.035}","{""tone"": ""aggressive"", ""jargon_rate"": ""15-25%"", ""discourse"": [""us-vs-them"", ""victimization framing""]}","{""activity_rate_per_hour"": 0.55, ""reply_propensity"": 0.25, ""post_length_tokens_mean"": 45, ""post_length_tokens_std"": 25, ""post_length_min"": 10, ""post_length_max"": 280}"
misinfo_00824,Bot user misinfo_00824,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00825,Bot user misinfo_00825,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00826,Bot user misinfo_00826,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00827,Bot user misinfo_00827,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00828,Bot user misinfo_00828,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00829,Bot user misinfo_00829,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00830,Bot user misinfo_00830,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00831,Bot user misinfo_00831,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00832,Bot user misinfo_00832,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00833,Bot user misinfo_00833,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00834,Bot user misinfo_00834,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00835,Bot user misinfo_00835,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
